country,field_name,avg_fcr,publication_count
Russia,Information and Computing Sciences,2.6029183266932252,1004
Austria,Biological Sciences,5.0165898617511528,651
Turkey,Information and Computing Sciences,7.2116743119266049,1744
South Korea,Chemical Sciences,4.0641065088757449,845
United States,Mathematical Sciences,6.0633092224231389,1106
Jordan,Earth Sciences,2.8905555555555549,36
Canada,Chemical Sciences,4.0307480314960662,508
Russia,Built Environment and Design,1.6780108991825613,367
Switzerland,Information and Computing Sciences,7.1798747763863986,559
Poland,Health Sciences,4.3546768402154452,1114
Spain,Creative Arts and Writing,6.9553673723536713,803
Honduras,Law and Legal Studies,0.0925,12
Hungary,Health Sciences,4.6217549668874227,302
Pakistan,Biological Sciences,3.6209190672153628,729
New Zealand,Built Environment and Design,7.28327380952381,168
Ireland,"Agricultural, Veterinary and Food Sciences",5.2280555555555575,180
Tonga,Human Society,7.025,4
Canada,Mathematical Sciences,6.3400490196078438,204
Belgium,Information and Computing Sciences,5.9699384615384616,325
Saudi Arabia,Information and Computing Sciences,9.3713907284768183,1812
Netherlands,Education,9.6226047358834368,549
Latvia,Biological Sciences,3.0431034482758617,29
Uruguay,Physical Sciences,19.71,1
Italy,Philosophy and Religious Studies,9.522507936507937,315
Cyprus,Biological Sciences,3.6408737864077665,103
Sri Lanka,Biological Sciences,1.6044954128440365,109
Cyprus,"Agricultural, Veterinary and Food Sciences",5.7271428571428569,21
Croatia,Engineering,4.9694000000000029,100
Portugal,Environmental Sciences,7.8950273224043688,183
Belgium,"Agricultural, Veterinary and Food Sciences",5.4205369127516771,149
India,Creative Arts and Writing,4.984583850931676,805
Saudi Arabia,Creative Arts and Writing,12.790943396226417,53
Ethiopia,Health Sciences,5.4989315352697066,964
Vietnam,Biomedical and Clinical Sciences,5.41403314917127,905
Norway,Human Society,8.8707113543091758,731
South Africa,Biological Sciences,6.771189189189192,740
Malaysia,Creative Arts and Writing,4.3393117408906861,247
Switzerland,Environmental Sciences,8.9421505376344115,93
South Korea,Psychology,3.7798427672955976,318
Sierra Leone,"Commerce, Management, Tourism and Services",8.5985714285714288,7
Argentina,Biological Sciences,3.3075690607734813,362
Uzbekistan,"Commerce, Management, Tourism and Services",5.750873015873017,126
Italy,Physical Sciences,5.633577235772357,123
New Zealand,Engineering,8.3117241379310336,145
New Zealand,"Commerce, Management, Tourism and Services",9.2390830636461736,927
Italy,Earth Sciences,4.401438547486034,716
Denmark,Engineering,5.889234449760762,209
Romania,Law and Legal Studies,4.4839393939393934,99
Syria,Psychology,2.1775,4
Portugal,Creative Arts and Writing,3.1269291338582677,254
Vietnam,Engineering,4.7654263565891508,258
Iran,Human Society,5.1819272727272736,275
Afghanistan,Biomedical and Clinical Sciences,4.0867368421052648,95
Australia,Built Environment and Design,6.831484876260312,1091
Spain,Philosophy and Religious Studies,6.6062300319488791,313
Rwanda,Education,10.376666666666663,45
Palestinian Territory,Education,10.79422680412371,97
Peru,Mathematical Sciences,0.53899999999999992,10
Nigeria,Information and Computing Sciences,7.3043762781186059,489
Tanzania,Human Society,4.70205479452055,73
Algeria,Biomedical and Clinical Sciences,1.8315884476534294,277
South Korea,Creative Arts and Writing,7.6870769230769245,130
Sri Lanka,Engineering,6.2217333333333311,75
Serbia,Biological Sciences,3.183615384615385,130
France,Education,5.56130281690141,284
Czechia,Health Sciences,4.2718320610687011,262
Comoros,Earth Sciences,0.28,1
Uganda,Creative Arts and Writing,5.4035714285714294,14
Qatar,Environmental Sciences,7.6280769230769234,26
China,Law and Legal Studies,7.5290444444444447,450
Russia,Economics,2.6249930843706766,723
Austria,Education,6.4436727272727286,275
Nigeria,Engineering,4.5323921568627448,255
Russia,Earth Sciences,2.226035502958581,507
Sweden,Psychology,5.9786036036036059,222
United Arab Emirates,"Agricultural, Veterinary and Food Sciences",6.6985964912280709,57
Nepal,"Language, Communication and Culture",2.4372222222222222,18
Finland,Earth Sciences,4.6365714285714272,105
Ukraine,Information and Computing Sciences,2.254076246334312,682
Colombia,Creative Arts and Writing,2.6524107142857138,112
Chile,Information and Computing Sciences,4.00566820276498,217
South Korea,Mathematical Sciences,5.25840425531915,94
Kenya,Biological Sciences,3.5999999999999996,124
Costa Rica,Health Sciences,4.1754098360655734,61
South Korea,Built Environment and Design,6.485979166666664,480
Guadeloupe,Economics,0.0,1
Argentina,Built Environment and Design,1.1853333333333333,60
Sweden,Physical Sciences,6.5711428571428572,35
Belarus,Engineering,2.1066666666666665,18
Montenegro,Engineering,1.427,10
Brazil,Philosophy and Religious Studies,3.6368909512761021,431
Qatar,Economics,19.302142857142861,42
Ireland,Chemical Sciences,4.8710526315789471,76
Timor Leste,Health Sciences,2.9244444444444442,9
Palestinian Territory,"Commerce, Management, Tourism and Services",5.0406140350877209,114
France,"Agricultural, Veterinary and Food Sciences",5.7154878048780509,328
Taiwan,Psychology,4.9206766917293256,133
Dominican Republic,Creative Arts and Writing,1.36,7
Slovakia,Education,3.6223456790123474,162
Ukraine,Law and Legal Studies,4.7412213740458027,524
Benin,Biomedical and Clinical Sciences,2.56731343283582,67
Belgium,Mathematical Sciences,3.6968518518518523,54
Zambia,Biomedical and Clinical Sciences,4.25507537688442,199
Sri Lanka,Economics,2.8880851063829782,47
North Korea,"Commerce, Management, Tourism and Services",1.11,2
Czechia,Creative Arts and Writing,5.8906349206349207,63
Egypt,"History, Heritage and Archaeology",1.9867857142857142,28
Luxembourg,Biomedical and Clinical Sciences,5.7081290322580651,155
Bosnia and Herzegovina,Law and Legal Studies,3.8321739130434787,23
Ecuador,Human Society,2.0548876404494383,178
Oman,"Language, Communication and Culture",9.5385714285714283,7
Serbia,Earth Sciences,2.6674509803921573,51
Croatia,"Commerce, Management, Tourism and Services",5.6426415094339584,371
Lebanon,Education,7.22025,80
Vietnam,Health Sciences,4.0654787234042562,376
Tunisia,Chemical Sciences,4.30360655737705,61
Switzerland,"Agricultural, Veterinary and Food Sciences",4.7688965517241373,145
South Korea,Law and Legal Studies,9.4699999999999971,69
Japan,Physical Sciences,7.2079797979797986,99
Solomon Islands,Psychology,0.5,1
Slovakia,Health Sciences,4.1271568627450979,102
Iran,Creative Arts and Writing,7.0273015873015918,63
Chile,Biological Sciences,4.1686666666666685,255
Sri Lanka,Human Society,2.3938144329896893,194
Jersey,Health Sciences,1.5778124999999998,32
Switzerland,Earth Sciences,4.8487741935483859,155
Hungary,Engineering,4.4820754716981144,159
Palestinian Territory,Built Environment and Design,8.0454545454545467,11
Pakistan,Chemical Sciences,3.8215273775216132,347
Republic of the Congo,Health Sciences,8.23311111111111,45
Turkey,Philosophy and Religious Studies,10.347019230769227,104
Lebanon,Earth Sciences,2.5106666666666664,15
Hungary,Education,6.667225433526009,173
Greece,Philosophy and Religious Studies,13.022972972972973,37
South Africa,Chemical Sciences,3.8109871244635203,233
North Macedonia,Biomedical and Clinical Sciences,27.344711538461539,104
Namibia,Creative Arts and Writing,3.2111111111111112,9
Denmark,Environmental Sciences,13.948484848484844,66
Oman,"Commerce, Management, Tourism and Services",9.1171595330739148,257
Iraq,Environmental Sciences,5.698500000000001,20
Ireland,Philosophy and Religious Studies,10.793124999999998,80
United Arab Emirates,Engineering,6.0890310077519372,258
Niger,Mathematical Sciences,2.7433333333333336,3
Cameroon,Earth Sciences,2.6176923076923075,13
Slovakia,"Agricultural, Veterinary and Food Sciences",2.9243076923076905,65
Lithuania,Law and Legal Studies,4.9591935483870948,62
Ireland,Law and Legal Studies,8.7670312500000058,128
Poland,Environmental Sciences,4.183602484472047,161
Senegal,Human Society,6.55857142857143,28
Croatia,Earth Sciences,2.0262222222222213,45
Cameroon,Health Sciences,2.7525000000000008,96
Chile,Earth Sciences,3.5092307692307694,78
Belgium,Philosophy and Religious Studies,10.299777777777775,90
Sweden,"History, Heritage and Archaeology",5.3033333333333319,39
Bahrain,Economics,6.1294999999999993,20
Philippines,Economics,2.3304545454545456,88
Bosnia and Herzegovina,Biological Sciences,2.7472000000000003,25
Thailand,Mathematical Sciences,5.2719718309859154,71
Belarus,Biomedical and Clinical Sciences,1.4876404494382025,178
Georgia,Physical Sciences,1.82,1
Nigeria,Mathematical Sciences,8.9401941747572842,103
Lebanon,Health Sciences,8.6184345047923347,313
Costa Rica,Environmental Sciences,3.1158333333333332,12
Qatar,Built Environment and Design,10.105666666666664,60
Antigua and Barbuda,Earth Sciences,1.79,1
Palestinian Territory,Law and Legal Studies,0.90333333333333332,3
Venezuela,Biological Sciences,3.2147058823529422,34
Slovakia,Biological Sciences,3.7239490445859849,157
Tonga,Health Sciences,4.211666666666666,6
Czechia,Earth Sciences,2.588720930232558,86
Cameroon,"Agricultural, Veterinary and Food Sciences",2.0997142857142861,35
Costa Rica,Information and Computing Sciences,6.3694285714285712,35
Belarus,Biological Sciences,0.94,32
Malta,Human Society,6.7572972972972956,37
Nigeria,Physical Sciences,6.1606249999999987,16
Algeria,Engineering,3.5314598540145976,137
Vietnam,"Language, Communication and Culture",9.3275,40
Georgia,Biological Sciences,3.6618749999999998,16
Zimbabwe,Environmental Sciences,2.9966666666666666,33
Luxembourg,Human Society,8.9985365853658532,82
Iraq,Earth Sciences,3.0629487179487183,78
Ethiopia,Mathematical Sciences,7.4082352941176444,51
Jordan,Psychology,5.0871739130434763,46
Ghana,"Language, Communication and Culture",6.89741935483871,31
Monaco,Environmental Sciences,11.4525,4
Vietnam,Built Environment and Design,4.2839080459770109,87
Cameroon,Human Society,8.0170666666666666,75
Kenya,Human Society,6.9444444444444446,225
North Macedonia,Psychology,5.6728571428571435,7
Slovakia,Engineering,2.6604444444444457,225
Azerbaijan,Human Society,8.5388372093023275,43
Czechia,"Agricultural, Veterinary and Food Sciences",4.5054918032786917,122
South Africa,"Commerce, Management, Tourism and Services",5.8624087982832664,1864
Colombia,Mathematical Sciences,5.8503333333333325,30
Sweden,Law and Legal Studies,7.1414414414414384,111
Mozambique,Human Society,3.1656250000000004,32
Nigeria,Philosophy and Religious Studies,4.4875903614457835,83
Slovenia,"Agricultural, Veterinary and Food Sciences",5.615555555555555,54
Paraguay,Information and Computing Sciences,4.046666666666666,12
Romania,Creative Arts and Writing,4.1652173913043464,161
Latvia,Built Environment and Design,3.0562499999999995,40
Chile,Chemical Sciences,3.7396666666666674,60
Kenya,"Agricultural, Veterinary and Food Sciences",4.58054945054945,91
Kuwait,Human Society,6.7017241379310342,29
Cameroon,Biological Sciences,1.872063492063492,63
Namibia,Built Environment and Design,2.99,10
Jamaica,Earth Sciences,0.4825,4
Austria,Mathematical Sciences,7.8800000000000008,42
Pakistan,Psychology,5.7992436974789907,119
Ireland,"Language, Communication and Culture",5.0089361702127668,94
Armenia,Human Society,1.4569444444444444,36
Lebanon,Law and Legal Studies,4.2653846153846153,13
Honduras,Biomedical and Clinical Sciences,1.7967901234567898,81
Mexico,"History, Heritage and Archaeology",2.2575925925925922,54
North Macedonia,Human Society,5.6745833333333335,24
Nepal,Creative Arts and Writing,3.6647058823529415,34
Montenegro,Economics,6.1237500000000011,8
Estonia,Economics,4.57090909090909,22
Aruba,Health Sciences,1.735,2
Palestinian Territory,Biological Sciences,2.4909523809523804,21
Jamaica,"Commerce, Management, Tourism and Services",2.7397297297297296,37
Benin,Human Society,5.5446666666666662,15
Israel,Economics,4.4479310344827567,116
Botswana,Information and Computing Sciences,6.9793333333333338,15
Austria,"History, Heritage and Archaeology",3.6499999999999995,30
Taiwan,Law and Legal Studies,10.091153846153846,26
Poland,Mathematical Sciences,6.5443243243243243,37
Venezuela,Education,2.6417500000000005,40
Democratic Republic of the Congo,Creative Arts and Writing,0.98,1
Cyprus,Human Society,5.5667058823529434,85
Uruguay,Health Sciences,8.05142857142857,35
Comoros,Information and Computing Sciences,0.0,1
Tajikistan,Human Society,0.9,2
Bolivia,Education,4.6336842105263161,19
Sri Lanka,Information and Computing Sciences,2.5984033613445376,238
Lithuania,Engineering,7.5746052631578973,76
New Zealand,Mathematical Sciences,4.378333333333333,24
Serbia,Psychology,5.5784126984126967,63
Turks and Caicos Islands,Creative Arts and Writing,0.0,1
Iceland,"Agricultural, Veterinary and Food Sciences",5.5474999999999994,4
Mongolia,"Commerce, Management, Tourism and Services",2.81764705882353,17
Western Sahara,Biomedical and Clinical Sciences,21.32,1
Libya,Information and Computing Sciences,4.3025925925925934,27
Malawi,Human Society,5.40219512195122,41
Philippines,Mathematical Sciences,7.027,20
Barbados,Creative Arts and Writing,1.1275,4
Zambia,"Commerce, Management, Tourism and Services",2.2434146341463412,41
Spain,"Commerce, Management, Tourism and Services",8.2604520244037669,3606
Ethiopia,Engineering,6.6809649122807047,114
Qatar,"Commerce, Management, Tourism and Services",10.595333333333336,240
Norway,Built Environment and Design,8.5378947368421017,209
Taiwan,Physical Sciences,15.950925925925931,54
Central African Republic,Mathematical Sciences,2.29,1
Bangladesh,Mathematical Sciences,6.6879487179487178,39
Afghanistan,Health Sciences,3.9862222222222226,45
Singapore,"History, Heritage and Archaeology",2.9677777777777776,27
Ivory Coast,Information and Computing Sciences,0.0,2
Ecuador,Philosophy and Religious Studies,2.8649999999999998,8
Montenegro,Biomedical and Clinical Sciences,2.0969230769230767,39
Bhutan,"Agricultural, Veterinary and Food Sciences",2.0774999999999997,4
Albania,Human Society,5.8690625,32
Liechtenstein,Economics,2.9066666666666667,3
Pakistan,Creative Arts and Writing,5.9466666666666672,72
Eswatini,Education,1.9391666666666667,12
Tanzania,"Agricultural, Veterinary and Food Sciences",2.9197222222222221,36
Mauritius,Chemical Sciences,1.0150000000000001,2
Austria,Philosophy and Religious Studies,7.0021111111111107,90
Czechia,Philosophy and Religious Studies,3.9303508771929829,57
Brunei,Environmental Sciences,3.252,5
Pakistan,"History, Heritage and Archaeology",11.1075,8
Malawi,Philosophy and Religious Studies,1.005,4
Republic of the Congo,Law and Legal Studies,0.465,4
Anguilla,Biomedical and Clinical Sciences,5.2899999999999991,5
Belarus,Education,2.3939999999999992,15
Uzbekistan,Environmental Sciences,4.15,8
Comoros,Biological Sciences,0.41,1
Sri Lanka,Mathematical Sciences,2.8963636363636365,11
Uganda,"Language, Communication and Culture",4.1366666666666667,3
Afghanistan,Earth Sciences,5.1325,8
Belarus,"Agricultural, Veterinary and Food Sciences",1.3166666666666669,9
Cyprus,Creative Arts and Writing,7.1584210526315779,38
Paraguay,Biological Sciences,6.2044444444444453,9
Guatemala,Earth Sciences,0.9975,8
Lebanon,"Agricultural, Veterinary and Food Sciences",5.4522222222222219,27
Yemen,"Language, Communication and Culture",3.8633333333333333,3
Georgia,Education,28.990000000000002,24
Guinea,Health Sciences,2.9608333333333334,24
Bahrain,Biological Sciences,2.8769444444444447,36
Palestinian Territory,Economics,4.744,10
Argentina,Education,1.50792817679558,362
Sierra Leone,"Agricultural, Veterinary and Food Sciences",3.192,5
Peru,Philosophy and Religious Studies,2.0752173913043475,23
North Macedonia,"Language, Communication and Culture",0.85833333333333317,6
Samoa,Health Sciences,6.1374999999999993,4
Tajikistan,Economics,1.6300000000000001,5
Malta,Built Environment and Design,1.5191666666666666,12
Dominican Republic,Environmental Sciences,0.28,1
Republic of the Congo,Economics,0.82285714285714284,7
North Macedonia,Chemical Sciences,0.21,1
Yemen,Biological Sciences,2.175,14
Vietnam,Philosophy and Religious Studies,13.518181818181818,11
Malta,Law and Legal Studies,2.4785714285714286,7
Sri Lanka,"History, Heritage and Archaeology",6.19375,8
Jersey,Human Society,5.8950000000000005,2
Ecuador,"Agricultural, Veterinary and Food Sciences",3.510212765957446,47
